,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
y_tilde[14],-2.0485034566206846,0.10637471777568627,2.4591614129030477,-6.8373710755209025,-3.682844800520645,-1.93210437787313,-0.4053645314596016,2.4946085202820436,534.4378762507043,1.0084979580766198
y_tilde[15],-3.317605456563315,0.10415641358061466,2.5917501198791064,-8.781991486145648,-4.926868869996682,-3.23210959170045,-1.465938714375508,1.6039973058485306,619.1761504627507,1.003278006348448
y_tilde[16],-3.4078013114389667,0.10162184903259512,2.5720723525664364,-8.33557617122666,-5.088155055775326,-3.4318204924242552,-1.6614516925213083,1.4143788330233438,640.6077329524871,1.00378243682464
y_tilde[17],-3.563765666387318,0.1024917423911307,2.4872063553149726,-8.80191519779068,-5.241742166061385,-3.5949177626365403,-1.7955746403739004,1.1965062527067718,588.9058721623044,1.0048650010117004
y_tilde[18],-3.1004881310697363,0.09565994775125218,2.4046047199174985,-8.056956339598381,-4.617005362390167,-3.0812079402303247,-1.465006377141986,1.5553895322555962,631.8690913162975,1.006384280112579
y_tilde[19],-2.441123128361707,0.111433032265233,2.3876055931330633,-7.231667562806365,-4.058450936603519,-2.4045432137134366,-0.8256087691286463,2.1154588048386156,459.0894135175767,1.0017752763611607
y_tilde[20],-3.5424816446596514,0.11367772055978881,2.5254422048542664,-8.795959796539762,-5.104678826172825,-3.5419013433461926,-1.8353487786595846,1.4007091265450384,493.5420434119214,1.0061526323732146
y_tilde[21],-2.566102460235602,0.09908373151284831,2.472519324474665,-7.164677275576365,-4.200021654285016,-2.631088134682663,-0.8419970541359789,2.187835208744178,622.6940006420161,1.001121165012202
y_tilde[22],-2.060033451250789,0.11281838860882151,2.513623131468642,-7.128206661968895,-3.60747994137786,-2.008578061490534,-0.48084544306882804,3.116562841889504,496.4100253559662,1.0004444100936292
y_tilde[23],-2.702604950747972,0.10103495442748121,2.489346194787156,-7.826982038463564,-4.364963419346479,-2.6697852147672427,-1.0903502061844066,1.8528643987354045,607.0539606528013,1.00161704751281
y_tilde[24],-2.01832534255567,0.11671193098072395,2.5178013926314393,-6.890069072317302,-3.707915904879199,-2.0931379296298287,-0.3532002523224178,2.9356666066622368,465.38505215695665,1.0014006045502981
y_tilde[25],-2.9010025216897253,0.10141626374980822,2.5195289159922956,-8.157014088487898,-4.414589457378548,-2.919098038824888,-1.2603591022885907,2.237031050282333,617.1965367548128,1.0010822207912344
